"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2064.577",82132.5178499522,16215.8161826591,148049.219517245,-18678.377880696,182943.4135806
"2064.596",82141.9404245551,16209.2142681826,148074.666580928,-18693.4626472807,182977.343496391
"2064.615",82151.3629991581,16202.6162474002,148100.109750916,-18708.5414589743,183011.26745729
"2064.635",82160.785573761,16196.0221174748,148125.549030047,-18723.6143201154,183045.185467637
"2064.654",82170.2081483639,16189.4318755731,148150.984421155,-18738.6812350375,183079.097531765
"2064.673",82179.6307229669,16182.8455188649,148176.415927069,-18753.7422080688,183113.003654003
"2064.692",82189.0532975698,16176.2630445237,148201.843550616,-18768.7972435322,183146.903838672
"2064.712",82198.4758721727,16169.6844497262,148227.267294619,-18783.8463457456,183180.798090091
"2064.731",82207.8984467757,16163.1097316526,148252.687161899,-18798.8895190212,183214.686412573
"2064.750",82217.3210213786,16156.5388874867,148278.103155271,-18813.9267676665,183248.568810424
"2064.769",82226.7435959816,16149.9719144154,148303.515277548,-18828.9580959834,183282.445287947
"2064.788",82236.1661705845,16143.4088096291,148328.92353154,-18843.9835082688,183316.315849438
"2064.808",82245.5887451874,16136.8495703218,148354.327920053,-18859.0030088144,183350.180499189
"2064.827",82255.0113197904,16130.2941936907,148379.72844589,-18874.0166019065,183384.039241487
"2064.846",82264.4338943933,16123.7426769363,148405.12511185,-18889.0242918265,183417.892080613
"2064.865",82273.8564689963,16117.1950172627,148430.51792073,-18904.0260828505,183451.739020843
"2064.885",82283.2790435992,16110.6512118773,148455.906875321,-18919.0219792495,183485.580066448
"2064.904",82292.7016182021,16104.1112579907,148481.291978414,-18934.0119852892,183519.415221693
"2064.923",82302.1241928051,16097.5751528172,148506.673232793,-18948.9961052303,183553.24449084
"2064.942",82311.546767408,16091.0428935741,148532.050641242,-18963.9743433284,183587.067878144
"2064.962",82320.9693420109,16084.5144774823,148557.42420654,-18978.9467038338,183620.885387856
"2064.981",82330.3919166139,16077.9899017659,148582.793931462,-18993.9131909918,183654.69702422
"2065.000",82339.8144912168,16071.4691636525,148608.159818781,-19008.8738090426,183688.502791476
"2065.019",82349.2370658198,16064.9522603728,148633.521871267,-19023.8285622213,183722.302693861
"2065.038",82358.6596404227,16058.439189161,148658.880091684,-19038.7774547579,183756.096735603
"2065.058",82368.0822150256,16051.9299472546,148684.234482797,-19053.7204908772,183789.884920929
"2065.077",82377.5047896286,16045.4245318944,148709.585047363,-19068.6576747991,183823.667254056
"2065.096",82386.9273642315,16038.9229403246,148734.931788138,-19083.5890107384,183857.443739201
"2065.115",82396.3499388344,16032.4251697924,148760.274707876,-19098.5145029048,183891.214380574
"2065.135",82405.7725134374,16025.9312175488,148785.613809326,-19113.4341555029,183924.979182378
"2065.154",82415.1950880403,16019.4410808476,148810.949095233,-19128.3479727323,183958.738148813
"2065.173",82424.6176626433,16012.9547569462,148836.28056834,-19143.2559587876,183992.491284074
"2065.192",82434.0402372462,16006.4722431051,148861.608231387,-19158.1581178585,184026.238592351
"2065.212",82443.4628118491,15999.9935365884,148886.93208711,-19173.0544541294,184059.980077828
"2065.231",82452.8853864521,15993.5186346629,148912.252138241,-19187.9449717799,184093.715744684
"2065.250",82462.307961055,15987.0475345993,148937.568387511,-19202.8296749846,184127.445597095
"2065.269",82471.730535658,15980.5802336712,148962.880837645,-19217.7085679129,184161.169639229
"2065.288",82481.1531102609,15974.1167291554,148988.189491366,-19232.5816547296,184194.887875251
"2065.308",82490.5756848638,15967.6570183322,149013.494351395,-19247.4489395941,184228.600309322
"2065.327",82499.9982594668,15961.201098485,149038.795420448,-19262.3104266611,184262.306945595
"2065.346",82509.4208340697,15954.7489669005,149064.092701239,-19277.1661200804,184296.00778822
"2065.365",82518.8434086726,15948.3006208686,149089.386196477,-19292.0160239966,184329.702841342
"2065.385",82528.2659832756,15941.8560576823,149114.675908869,-19306.8601425496,184363.392109101
"2065.404",82537.6885578785,15935.4152746381,149139.961841119,-19321.6984798741,184397.075595631
"2065.423",82547.1111324815,15928.9782690356,149165.243995927,-19336.5310401003,184430.753305063
"2065.442",82556.5337070844,15922.5450381775,149190.522375991,-19351.357827353,184464.425241522
"2065.462",82565.9562816873,15916.1155793698,149215.796984005,-19366.1788457524,184498.091409127
"2065.481",82575.3788562903,15909.6898899217,149241.067822659,-19380.9940994137,184531.751811994
"2065.500",82584.8014308932,15903.2679671456,149266.334894641,-19395.8035924473,184565.406454234
"2065.519",82594.2240054962,15896.8498083572,149291.598202635,-19410.6073289586,184599.055339951
"2065.538",82603.6465800991,15890.4354108751,149316.857749323,-19425.4053130482,184632.698473246
"2065.558",82613.069154702,15884.0247720214,149342.113537383,-19440.1975488118,184666.335858216
"2065.577",82622.491729305,15877.6178891211,149367.365569489,-19454.9840403402,184699.96749895
"2065.596",82631.9143039079,15871.2147595027,149392.613848313,-19469.7647917195,184733.593399535
"2065.615",82641.3368785108,15864.8153804975,149417.858376524,-19484.5398070308,184767.213564052
"2065.635",82650.7594531138,15858.4197494402,149443.099156787,-19499.3090903504,184800.827996578
"2065.654",82660.1820277167,15852.0278636686,149468.336191765,-19514.0726457499,184834.436701183
"2065.673",82669.6046023197,15845.6397205236,149493.569484116,-19528.8304772959,184868.039681935
"2065.692",82679.0271769226,15839.2553173493,149518.799036496,-19543.5825890503,184901.636942895
"2065.712",82688.4497515255,15832.874651493,149544.024851558,-19558.3289850701,184935.228488121
"2065.731",82697.8723261285,15826.4977203049,149569.246931952,-19573.0696694077,184968.814321665
"2065.750",82707.2949007314,15820.1245211386,149594.465280324,-19587.8046461106,185002.394447573
"2065.769",82716.7174753343,15813.7550513507,149619.679899318,-19602.5339192213,185035.96886989
"2065.788",82726.1400499373,15807.3893083009,149644.890791574,-19617.257492778,185069.537592653
"2065.808",82735.5626245402,15801.0272893521,149670.097959728,-19631.9753708138,185103.100619894
"2065.827",82744.9851991431,15794.6689918702,149695.301406416,-19646.687557357,185136.657955643
"2065.846",82754.4077737461,15788.3144132242,149720.501134268,-19661.3940564315,185170.209603924
"2065.865",82763.830348349,15781.9635507864,149745.697145912,-19676.094872056,185203.755568754
"2065.885",82773.252922952,15775.616401932,149770.889443972,-19690.7900082449,185237.295854149
"2065.904",82782.6754975549,15769.2729640393,149796.078031071,-19705.4794690076,185270.830464117
"2065.923",82792.0980721579,15762.9332344897,149821.262909826,-19720.1632583489,185304.359402665
"2065.942",82801.5206467608,15756.5972106677,149846.444082854,-19734.8413802689,185337.88267379
"2065.962",82810.9432213637,15750.2648899609,149871.621552767,-19749.5138387629,185371.40028149
"2065.981",82820.3657959667,15743.93626976,149896.795322173,-19764.1806378215,185404.912229755
"2066.000",82829.7883705696,15737.6113474586,149921.965393681,-19778.8417814309,185438.41852257
"2066.019",82839.2109451725,15731.2901204536,149947.131769892,-19793.4972735723,185471.919163917
"2066.038",82848.6335197755,15724.9725861446,149972.294453406,-19808.1471182222,185505.414157773
"2066.058",82858.0560943784,15718.6587419347,149997.453446822,-19822.7913193529,185538.90350811
"2066.077",82867.4786689813,15712.3485852296,150022.608752733,-19837.4298809314,185572.387218894
"2066.096",82876.9012435843,15706.0421134383,150047.76037373,-19852.0628069206,185605.865294089
"2066.115",82886.3238181872,15699.7393239729,150072.908312402,-19866.6901012784,185639.337737653
"2066.135",82895.7463927902,15693.4402142482,150098.052571332,-19881.3117679583,185672.804553539
"2066.154",82905.1689673931,15687.1447816824,150123.193153104,-19895.9278109091,185706.265745695
"2066.173",82914.5915419961,15680.8530236965,150148.330060296,-19910.5382340749,185739.721318067
"2066.192",82924.014116599,15674.5649377145,150173.463295483,-19925.1430413953,185773.171274593
"2066.212",82933.4366912019,15668.2805211635,150198.59286124,-19939.7422368053,185806.615619209
"2066.231",82942.8592658049,15661.9997714736,150223.718760136,-19954.3358242352,185840.054355845
"2066.250",82952.2818404078,15655.7226860778,150248.840994738,-19968.9238076108,185873.487488426
"2066.269",82961.7044150107,15649.4492624122,150273.959567609,-19983.5061908534,185906.915020875
"2066.288",82971.1269896137,15643.1794979158,150299.074481312,-19998.0829778795,185940.336957107
"2066.308",82980.5495642166,15636.9133900307,150324.185738402,-20012.6541726013,185973.753301035
"2066.327",82989.9721388195,15630.650936202,150349.293341437,-20027.2197789262,186007.164056565
"2066.346",82999.3947134225,15624.3921338775,150374.397292967,-20041.7798007572,186040.569227602
"2066.365",83008.8172880254,15618.1369805082,150399.497595543,-20056.3342419928,186073.968818044
"2066.385",83018.2398626284,15611.8854735481,150424.594251709,-20070.8831065268,186107.362831784
"2066.404",83027.6624372313,15605.6376104541,150449.687264009,-20085.4263982486,186140.751272711
"2066.423",83037.0850118342,15599.3933886858,150474.776634983,-20099.9641210431,186174.134144712
"2066.442",83046.5075864372,15593.1528057063,150499.862367168,-20114.4962787905,186207.511451665
"2066.462",83055.9301610401,15586.9158589811,150524.944463099,-20129.0228753668,186240.883197447
"2066.481",83065.3527356431,15580.682545979,150550.022925307,-20143.5439146433,186274.249385929
"2066.500",83074.775310246,15574.4528641715,150575.09775632,-20158.0594004867,186307.610020979
"2066.519",83084.1978848489,15568.2268110332,150600.168958665,-20172.5693367596,186340.965106457
"2066.538",83093.6204594519,15562.0043840416,150625.236534862,-20187.0737273197,186374.314646223
"2066.558",83103.0430340548,15555.785580677,150650.300487433,-20201.5725760204,186407.65864413
"2066.577",83112.4656086577,15549.5703984228,150675.360818893,-20216.0658867108,186440.997104026
"2066.596",83121.8881832607,15543.3588347651,150700.417531756,-20230.5536632354,186474.330029757
"2066.615",83131.3107578636,15537.1508871931,150725.470628534,-20245.0359094342,186507.657425161
"2066.635",83140.7333324666,15530.9465531987,150750.520111734,-20259.5126291428,186540.979294076
"2066.654",83150.1559070695,15524.745830277,150775.565983862,-20273.9838261924,186574.295640331
"2066.673",83159.5784816724,15518.5487159256,150800.608247419,-20288.4495044099,186607.606467755
"2066.692",83169.0010562754,15512.3552076454,150825.646904905,-20302.9096676175,186640.911780168
"2066.712",83178.4236308783,15506.1653029399,150850.681958817,-20317.3643196331,186674.21158139
"2066.731",83187.8462054812,15499.9789993156,150875.713411647,-20331.8134642704,186707.505875233
"2066.750",83197.2687800842,15493.7962942817,150900.741265887,-20346.2571053384,186740.794665507
"2066.769",83206.6913546871,15487.6171853506,150925.765524024,-20360.695246642,186774.077956016
"2066.788",83216.1139292901,15481.4416700373,150950.786188543,-20375.1278919814,186807.355750562
"2066.808",83225.536503893,15475.2697458596,150975.803261926,-20389.5550451527,186840.628052939
"2066.827",83234.9590784959,15469.1014103385,151000.816746653,-20403.9767099475,186873.894866939
"2066.846",83244.3816530989,15462.9366609975,151025.8266452,-20418.392890153,186907.156196351
"2066.865",83253.8042277018,15456.7754953632,151050.83296004,-20432.8035895522,186940.412044956
"2066.885",83263.2268023048,15450.6179109648,151075.835693645,-20447.2088119237,186973.662416533
"2066.904",83272.6493769077,15444.4639053345,151100.834848481,-20461.6085610417,187006.907314857
"2066.923",83282.0719515106,15438.3134760073,151125.830427014,-20476.002840676,187040.146743697
"2066.942",83291.4945261136,15432.1666205211,151150.822431706,-20490.3916545922,187073.380706819
"2066.962",83300.9171007165,15426.0233364165,151175.810865016,-20504.7750065516,187106.609207985
"2066.981",83310.3396753194,15419.883621237,151200.795729402,-20519.1529003111,187139.83225095
"2067.000",83319.7622499224,15413.7474725288,151225.777027316,-20533.5253396234,187173.049839468
"2067.019",83329.1848245253,15407.6148878411,151250.75476121,-20547.8923282367,187206.261977287
"2067.038",83338.6073991283,15401.4858647258,151275.728933531,-20562.2538698952,187239.468668152
"2067.058",83348.0299737312,15395.3604007375,151300.699546725,-20576.6099683385,187272.669915801
"2067.077",83357.4525483341,15389.2384934338,151325.666603235,-20590.9606273022,187305.865723971
"2067.096",83366.8751229371,15383.1201403749,151350.630105499,-20605.3058505175,187339.056096392
"2067.115",83376.29769754,15377.005339124,151375.590055956,-20619.6456417113,187372.241036791
"2067.135",83385.7202721429,15370.8940872468,151400.546457039,-20633.9800046063,187405.420548892
"2067.154",83395.1428467459,15364.7863823121,151425.49931118,-20648.308942921,187438.594636413
"2067.173",83404.5654213488,15358.6822218913,151450.448620806,-20662.6324603695,187471.763303067
"2067.192",83413.9879959518,15352.5816035585,151475.394388345,-20676.9505606617,187504.926552565
"2067.212",83423.4105705547,15346.4845248908,151500.336616219,-20691.2632475035,187538.084388613
"2067.231",83432.8331451576,15340.3909834677,151525.275306848,-20705.5705245964,187571.236814912
"2067.250",83442.2557197606,15334.3009768719,151550.210462649,-20719.8723956376,187604.383835159
"2067.269",83451.6782943635,15328.2145026884,151575.142086039,-20734.1688643202,187637.525453047
"2067.288",83461.1008689665,15322.1315585054,151600.070179428,-20748.459934333,187670.661672266
"2067.308",83470.5234435694,15316.0521419134,151624.994745225,-20762.7456093609,187703.7924965
"2067.327",83479.9460181723,15309.976250506,151649.915785839,-20777.0258930842,187736.917929429
"2067.346",83489.3685927753,15303.9038818794,151674.833303671,-20791.3007891793,187770.03797473
"2067.365",83498.7911673782,15297.8350336324,151699.747301124,-20805.5703013183,187803.152636075
"2067.385",83508.2137419811,15291.7697033667,151724.657780596,-20819.8344331691,187836.261917131
"2067.404",83517.6363165841,15285.7078886867,151749.564744481,-20834.0931883956,187869.365821564
"2067.423",83527.058891187,15279.6495871995,151774.468195174,-20848.3465706574,187902.464353031
"2067.442",83536.48146579,15273.5947965149,151799.368135065,-20862.59458361,187935.55751519
"2067.462",83545.9040403929,15267.5435142454,151824.26456654,-20876.8372309048,187968.645311691
"2067.481",83555.3266149958,15261.4957380062,151849.157491986,-20891.0745161889,188001.727746181
"2067.500",83564.7491895988,15255.4514654151,151874.046913782,-20905.3064431056,188034.804822303
"2067.519",83574.1717642017,15249.4106940929,151898.93283431,-20919.5330152936,188067.876543697
"2067.538",83583.5943388047,15243.3734216629,151923.815255946,-20933.7542363878,188100.942913997
